investigation,regime,sample,horizon,n,mean_forward_return,median_forward_return,mfe_median,mae_median,future_vol_median,p_plus_0_5R,p_plus_1R,p_plus_2R,p_plus_1R_before_minus_1R,p_minus_1R_before_plus_1R,p_neither,time_to_0_5R_median_min,time_to_1R_median_min,time_to_2R_median_min,delta_median_fwd_vs_baseline,delta_p_race_vs_baseline
05_momentum_persistence,ret6_positive,full,15m,53361,2.5571457981169915e-05,-4.76378418818868e-05,0.0011310706083245137,0.0011743554138309298,0.002802912307811861,0.06782106782106782,0.011450310151608852,0.0009182736455463728,0.0113753490376867,0.007908397518787129,0.9807162534435262,10.0,15.0,15.0,-6.919540489480625e-05,0.0015420220321056225
05_momentum_persistence,ret6_positive,full,30m,53360,4.9320421692977645e-05,-6.051140646790021e-05,0.0016685689157559525,0.0016972213269301206,0.004065682435166948,0.13650674662668666,0.03163418290854573,0.003785607196401799,0.03139055472263868,0.024831334332833584,0.9437781109445277,20.0,20.0,25.0,-9.600095192474623e-05,0.003569799737018906
05_momentum_persistence,ret6_positive,full,1h,53358,6.171248920330872e-05,-9.05971491633184e-05,0.0024115289794781614,0.0024457272161553245,0.005888993051531357,0.23912065669627797,0.07071104614115971,0.013268863150792759,0.06969901420592976,0.06308332396266726,0.867217661831403,30.0,35.0,45.0,-0.00017154134225422224,0.0034797578436223386
05_momentum_persistence,ret6_positive,full,2h,53354,0.00015655049722055077,2.206386215242162e-05,0.003570564864502801,0.0035377841698616685,0.008531455563878042,0.3750796566330547,0.14002698954155265,0.03478652022341343,0.13584735914833002,0.13211755444765153,0.7320350864040185,45.0,60.0,70.0,-0.00019407930386816652,0.0018653019024003625
05_momentum_persistence,ret6_positive,full,4h,53343,0.00032595579749020496,0.0001492671030114412,0.0052908340633506246,0.005163359531949352,0.012663319206409413,0.5207056221059932,0.2558911197345481,0.08061038936692724,0.24156871567028476,0.23530735054271412,0.5231239337870011,70.0,110.0,140.0,-0.00020182522994294239,0.0012519396449882647
05_momentum_persistence,ret6_positive,full,12h,53298,0.001156835772934894,0.0007370373325057411,0.010164776213079874,0.009581889018883627,0.024104583979894078,0.7310780892341177,0.5064167510976022,0.24049682914931142,0.42406844534504107,0.4033922473638786,0.17253930729108033,120.0,240.0,350.0,-0.00021788626180674342,-9.160787930906356e-05
05_momentum_persistence,ret6_positive,thinned144,15m,365,-7.672351125227979e-05,-2.0008627804157797e-05,0.0011491422836769072,0.0011776799025180473,0.002838456319905818,0.0684931506849315,0.00821917808219178,0.0,0.00821917808219178,0.0027397260273972603,0.989041095890411,10.0,15.0,,-4.156619081707724e-05,-0.0016141489233892983
05_momentum_persistence,ret6_positive,thinned144,30m,365,-0.00021115031301773332,-0.00031090845598402694,0.0016716402726439927,0.0019273579989577128,0.004165444157706651,0.13972602739726028,0.038356164383561646,0.005479452054794521,0.038356164383561646,0.024657534246575342,0.936986301369863,20.0,27.5,30.0,-0.00034639800144087296,0.010535409397941873
05_momentum_persistence,ret6_positive,thinned144,1h,365,-0.0004230745424354953,-0.0004122825287868892,0.002436004781088963,0.0027440910354731285,0.006134585133602727,0.2328767123287671,0.0547945205479452,0.010958904109589041,0.0547945205479452,0.06301369863013699,0.8821917808219178,30.0,30.0,32.5,-0.000493226721877793,-0.011424735814362222
05_momentum_persistence,ret6_positive,thinned144,2h,365,-6.850218169600509e-05,-0.00018813666904615722,0.004061531150010733,0.004555673884747313,0.009993178921729016,0.410958904109589,0.13150684931506848,0.0273972602739726,0.12876712328767123,0.15616438356164383,0.7150684931506849,55.0,77.5,95.0,-0.00040427983506674536,-0.005214933958258422
