investigation,regime,horizon,metric,n,mean,p05,p25,p50,p75,p95
06_mean_reversion,ret24_Q1_bull,12h,mfe,4187,0.015562161269891881,0.0012130889118951772,0.0050575529211831505,0.011125406500730683,0.02061269269887278,0.04570504143432088
06_mean_reversion,ret24_Q1_bull,12h,mae,4187,0.014970870222166121,0.0007282674631581942,0.004668733580658335,0.010036582414774786,0.02015120850688279,0.04423317269424496
06_mean_reversion,ret24_Q1_bull,12h,future_vol,4187,0.030533031492058004,0.011279109327718586,0.018150607754725503,0.025989653855796716,0.03794592505484119,0.0626281015886139
06_mean_reversion,ret24_Q1_bear,12h,forward_return,22095,0.001634137863607885,-0.03023808996658266,-0.00876968770227704,0.0017304711717296417,0.011662666297760582,0.03440518944584196
06_mean_reversion,ret24_Q1_bear,12h,mfe,22095,0.015660478609743393,0.0011931557505761026,0.005573782384927561,0.01137950742533822,0.021182754150904537,0.04478605604181829
06_mean_reversion,ret24_Q1_bear,12h,mae,22095,0.01625192604801891,0.0007521913143380465,0.004991228329002451,0.0111564164756226,0.02138067711818542,0.04827879043764779
06_mean_reversion,ret24_Q1_bear,12h,future_vol,22095,0.03191240465776231,0.011742792689940827,0.01900521285103708,0.027105117274721428,0.03904329570470956,0.06723430798950926
06_mean_reversion,ret24_Q2,12h,forward_return,26310,0.0009923432311110237,-0.026124415959754132,-0.006747687054109275,0.0008767666152209586,0.008525378974544029,0.028802077461244562
06_mean_reversion,ret24_Q2,12h,mfe,26310,0.012544947264250414,0.0008146628307891924,0.0041275979357011106,0.008849091170862855,0.016398190024932535,0.037849414715004276
06_mean_reversion,ret24_Q2,12h,mae,26310,0.012443330442099925,0.0005792470504731473,0.003504926047949386,0.008183267504479508,0.016570071882645726,0.03782881805293489
06_mean_reversion,ret24_Q2,12h,future_vol,26310,0.02498827770635034,0.007640326284490593,0.014220052230739116,0.020961870383636443,0.031488792914094454,0.05469940787043173
06_mean_reversion,ret24_Q3,12h,forward_return,26323,0.0012029818373564866,-0.026915254074911764,-0.006945831260410984,0.0007286577792497972,0.009173817219572555,0.032443567214598214
06_mean_reversion,ret24_Q3,12h,mfe,26323,0.013324001980532942,0.0007568487591776974,0.004201206893121534,0.009402426448277712,0.017460162754056596,0.040522383818711066
06_mean_reversion,ret24_Q3,12h,mae,26323,0.012684341389231812,0.0006563168226310534,0.0036290295726196797,0.008210237031947787,0.016484350556463523,0.03918746846618133
06_mean_reversion,ret24_Q3,12h,future_vol,26323,0.026008343369764753,0.007856298162805484,0.014592796924432036,0.02168774713575991,0.03256004233358327,0.057127658503444034
06_mean_reversion,ret24_Q4,12h,forward_return,26300,0.0011959234122807427,-0.03164697199491102,-0.009261236939557022,0.0006386600076948579,0.011750150994659758,0.03515963277976332
06_mean_reversion,ret24_Q4,12h,mfe,26300,0.015945091678593672,0.000864095802582765,0.005276252435983009,0.011479586347036719,0.021919160411307204,0.046454775742206716
06_mean_reversion,ret24_Q4,12h,mae,26300,0.015535897890962224,0.0010035184861177826,0.005032244390374779,0.010904173741120016,0.020589752267335087,0.0452215977922622
06_mean_reversion,ret24_Q4,12h,future_vol,26300,0.031480989569555896,0.011603885841277714,0.01911140894285988,0.026718152554387566,0.03932085690372944,0.06672697641341563
